Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
Greece,GRC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,50.40048,55.08868,56.31645,56.8161,57.58425,60.12027,62.02369,64.03466,65.31759,71.4127199999999,,75.31167,,76.27848,77.75874,78.99977,81.08372,80.8040199999999,81.51508,80.8234499999999,81.26976,81.4377,,79.86483,80.95855,81.23302,80.83732,80.3314,79.60866,79.22078,80.94038,83.38866,82.6517,84.1289199999999,87.5850899999999,87.3683099999999,85.30884,,,91.5889,,,90.19907,88.48068,89.90067,90.01029,,,
Grenada,GRD,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,22.73505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.59848,75.67547,80.35173,76.87632,,,,,,,,80.24816,82.36818,84.76779,86.62358,76.11286,,
Greenland,GRL,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,7.40452,,8.80494,9.30466,,,,13.46789,12.10072,,13.42526,,,,,,,,,,,,,,,,,22.24878,25.53524,28.99449,29.57913,,,,,,38.13007,40.21185,44.40473,44.72593,45.34204,45.61217,46.0194,47.33029,47.11315,,,
Guam,GUM,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,53.50782,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99482,,,,,,,,,,75.4124099999999,,87.32844,83.19889,,,,,,,
High income,HIC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,74.73642,75.14931,74.18208,77.35519,77.68235,78.84123,79.33408,80.2475,80.65693,81.65998,82.05136,81.76562,81.59544,81.43523,82.38059,83.29025,85.15936,86.99295,87.4411,87.7194,87.43054,86.75855,86.6659,86.96842,87.66277,87.69344,88.59975,89.00053,89.47323,89.30412,89.08659,89.47223,89.79151,89.98605,90.2506,90.44223,90.91316,91.3659,92.03431,92.54415,92.54357,,
Hong Kong SAR China,HKG,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,33.70177,35.11502,37.02269,39.41416,42.78535,45.07975,48.04356,51.20934,54.97676,58.01777,60.32035,,64.4054,65.69747,67.70871,,,,,,,,,,,76.42028,,,,,72.07489,72.08777,72.57971,73.46167,74.43424,74.93235,76.2314899999999,77.42065,78.31967,79.21689,77.80785,89.30288,88.02804,88.1686,88.5895199999999,90.69852,92.92797,,
Honduras,HND,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,24.38104,,,,,,,,19.8903,,,,,,,,,,,,,,,,,,,,,,44.483,43.25723,42.75494,44.32313,45.44133,,
Heavily indebted poor countries (HIPC),HPC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.78316,14.782,15.07787,15.46312,15.47571,15.52885,16.14732,16.68388,17.35544,17.89168,18.64874,19.32959,20.43176,21.64704,23.13138,24.63102,26.354,27.6041,28.85942,29.72323,30.57089,30.8357,31.43006,32.5133,32.36805,32.50742,,
Croatia,HRV,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.02727,82.35194,82.72239,83.6872099999999,85.20428,,88.49309,,,93.30862,96.49712,95.03561,94.3306999999999,94.31742,93.51715,92.41592,91.84593,90.84179,,,
Haiti,HTI,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.55798,81.58732,83.49503,85.03628,87.40677,88.98519,90.54326,89.70903,89.99732,90.0750599999999,89.99626,89.64084,89.17854,89.0866999999999,88.3817,88.9277199999999,89.64728,89.75734,89.1061299999999,89.1463799999999,,,
IBRD only,IBD,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.01011,57.347,58.46105,59.13674,59.71742,60.66732,61.63191,62.57277,63.14759,64.52218,65.56181,65.87661,67.58963,69.41073,70.19127,71.6605,72.75067,72.70659,72.42081,72.56209,,
IDA & IBRD total,IBT,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.60488,49.92547,50.95776,51.66079,52.2755,53.14191,54.00831,54.70261,55.31488,56.36721,57.17627,57.5179,58.87423,60.05592,60.64371,61.70629,62.5293,62.70259,62.59552,62.54842,,
IDA total,IDA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89211,26.32961,27.13543,28.00764,28.82825,29.82951,30.7735,31.37538,32.82377,33.78322,34.82628,35.99625,37.23779,37.62264,38.36113,39.02491,39.6977,40.84356,41.50319,41.34819,,
IDA blend,IDB,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58721,29.30892,29.59364,30.53843,31.06161,31.8645,33.76699,34.31119,36.45577,37.4057,38.8739,40.04596,41.64938,41.63116,41.78802,43.38455,44.095,45.15193,45.81727,45.54829,,
Indonesia,IDN,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,16.30631,16.60929,17.09759,18.44146,19.30793,19.63873,20.86516,,,,,,,,,42.06824,,,,,,,,41.8338,,,,,,49.60582,50.81472,53.47289,54.89294,53.3732,57.52257,64.0794,62.73536,63.17172,65.01271,71.54522,73.68223,75.64462,76.00987,76.80704,,,,
IDA only,IDX,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,14.96006,15.33896,15.87084,16.72124,16.61064,,18.08333,18.34697,18.28643,18.24664,18.43288,18.60711,18.48828,18.15613,18.94074,19.53158,20.04936,20.72093,21.74988,22.34965,22.95246,23.94445,24.74944,25.82648,26.65675,27.63451,28.75205,29.19474,29.82045,30.91415,31.89275,32.73323,33.92152,34.99831,35.60821,36.65448,36.86571,37.52406,38.72866,39.39098,39.28708,,
Isle of Man,IMN,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.76812,,,,,,
Not classified,INX,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,62.92216,64.71329,68.89943,71.7813,73.7943,74.77181,75.34164,75.88087,,78.13591,,82.54962,,,,,,,,,75.90783,77.48227,,,81.18246,81.03966,80.32666,86.8496,85.61521,90.36688,90.54107,91.59308,92.27449,93.2769,93.59603,93.78802,94.91267,94.53881,95.8760999999999,96.66345,,98.01034,,98.07109,98.10531,98.14067,,,
Iran Islamic Rep.,IRN,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.99724,77.17939,80.16337,82.53443,79.90355,80.45232,72.5154699999999,,,,
Iraq,IRQ,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,25.7716,26.26112,28.62424,34.34783,39.67235,43.18248,43.72145,45.07274,,,40.53585,,40.59762,39.25515,38.53975,,,,35.19179,,,,,,30.43015,32.3093,,,35.79411,40.40203,,,44.81812,,,,,,,,,,,,
Iceland,ISL,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,72.23603,,,,,,,,,,,,,,,,,,,,,85.79953,83.655,82.06997,81.97875,85.12872,87.53701,89.68152,90.58223,90.6513,89.86835,88.94186,87.03614,87.88673,86.83565,87.17262,87.4567,88.68837,89.73737,89.98944,,,
Israel,ISR,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.05278,97.9142899999999,98.93474,99.6112,99.66112,99.90832,99.77153,99.73785,99.38415,98.69117,98.39646,98.0439899999999,98.05235,97.37826,97.7911699999999,98.3793699999999,98.83898,98.58169,,,
Italy,ITA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.62561,86.06195,87.4294199999999,89.60753,90.20252,91.33458,91.29195,92.24902,92.04013,94.33403,94.1804499999999,95.50663,93.57871,93.59092,95.3815,95.89355,96.4153,96.17189,,,
Jamaica,JAM,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,55.32416,57.82237,59.18299,,,,64.39634,,61.57377,59.62682,60.47385,58.10956,,,,,,,,,,,,,81.2030599999999,76.3194199999999,75.4326899999999,75.82135,75.90464,80.86793,80.61045,,,,,,76.79432,,72.57044,72.31876,71.60487,72.9425399999999,74.05177,,
Jordan,JOR,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4753,75.89125,,79.03025,79.4768799999999,78.85799,76.59146,80.05103,,80.68426,,,77.15898,,70.76042,69.17547,,,64.1346499999999,,
Japan,JPN,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,92.53098,,,,,,,,,,,94.41422,,,,,97.76096,98.6202,,,,97.16072,,97.69431,97.56574,96.82316,96.20518,96.18805,95.8165099999999,95.87178,96.5014599999999,96.9999,97.83468,98.22454,98.59027,98.8305,98.69517,99.31895,99.39453,,,
Kazakhstan,KAZ,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.73882,,,,,,93.5461,,,,91.57393,92.02387,92.78572,92.79966,96.1952,98.18566,97.88455,99.84793,,
Kenya,KEN,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.40282,,34.76434,36.33269,39.10339,40.84583,41.79847,43.95025,48.6697,48.32582,,,,,,,,,,
Kyrgyz Republic,KGZ,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.30024,80.65279,80.6087299999999,80.3482499999999,,,,,,,81.3152999999999,82.532,85.45251,87.1919,,
Cambodia,KHM,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.60501,14.87991,15.61887,16.83215,22.26189,26.50294,27.45589,,32.27166,35.92392,38.34079,,,,,,,,,,,
Kiribati,KIR,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33567,,,,,,,,,,,,,,,,,68.65428,69.08127,69.14219,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korea Rep.,KOR,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,35.34033,39.14935,42.07869,45.56467,49.32282,53.28468,56.96509,60.14453,63.7517,68.59456,72.83556,,,80.44256,82.3239,84.63807,,,84.62721,,88.0811499999999,86.87495,,,,95.95943,94.3011,93.851,93.27176,92.63426,92.97731,92.84829,93.74227,94.4923699999999,95.15955,94.33114,94.0791,93.3041099999999,94.57903,94.86732,95.64489,96.71587,98.34563,98.80054,97.89265,97.42373,,,
Kuwait,KWT,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,53.56062,53.18549,52.86602,,,,,68.13922,68.7527999999999,71.5129199999999,,,,,,,,,,,,47.20356,,66.66208,,91.88041,88.99572,,81.64895,81.84831,81.83601,,,,,88.39738,88.77781,87.47107,84.62385,87.35201,86.07832,86.01976,84.48033,83.35642,86.26816,,,,
Latin America & Caribbean (excluding high income),LAC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,57.94145,58.13445,58.08239,57.78548,58.07004,58.07876,58.56513,58.90476,59.47757,60.12727,61.15698,61.82413,63.00392,63.28712,64.18428,65.04681,66.08191,64.40946,65.67244,66.75501,67.3642,67.81228,70.31928,71.29513,71.67007,71.88527,71.32921,74.63038,74.79033,75.14733,75.84393,75.77759,,
Lao PDR,LAO,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.91091,14.41061,17.09027,,,20.72254,22.94175,25.61883,27.40165,28.9413,29.93564,33.25617,34.8722,35.10674,34.30763,35.39819,36.38237,37.96392,39.84559,40.59267,43.52973,47.07139,52.40272,55.98047,58.93101,60.44496,,
Lebanon,LBN,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.49323,69.08213,69.65584,70.76396,69.03915,69.62788,64.88538,,,,,,,
Liberia,LBR,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69597,15.48187,10.36538,,,
Libya,LBY,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,13.22033,15.95872,20.68498,28.01731,33.17223,41.50767,45.90826,52.13122,55.45254,57.72015,55.33849,,58.4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.90379,62.29479,60.85563,60.3874,63.63793,62.59162,67.9539999999999,68.67691,77.08951,80.02222,82.9912,83.28408,82.12526,81.7846799999999,80.66667,,80.50995,77.99308,80.19488,,
Latin America & Caribbean,LCN,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5447,58.77398,58.81307,58.52884,58.76312,59.23802,59.64867,59.49532,60.00128,60.86371,62.0673,62.47702,64.06777,64.52664,65.56994,66.46574,67.46585,66.04186,67.21228,68.1926,68.75346,69.11413,71.41824,72.35855,72.80642,73.03254,72.62692,75.73034,75.88033,76.25076,76.98289,76.93528,,
Least developed countries: UN classification,LDC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,12.07533,11.84395,12.23209,12.77376,13.63317,13.60274,14.32836,15.0293,15.34117,15.23077,15.17011,15.35041,15.47698,15.51588,15.17797,16.08398,16.81735,17.48447,18.37623,19.51066,20.26571,20.88099,21.93923,22.76483,23.76562,24.6071,25.55658,25.99593,26.28869,26.807,27.93694,28.86793,29.74563,31.09313,32.22795,32.81234,33.99681,34.88816,35.73784,36.95246,37.6642,37.45361,,
Low income,LIC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7982,18.58797,18.68215,19.21917,19.38559,19.37123,20.01679,20.17983,21.08314,21.74832,22.66483,24.09162,25.20274,26.42247,27.75842,28.71765,30.33197,31.19552,32.34978,33.44707,34.24266,33.13645,33.39828,34.18425,33.6155,33.5901,,
Liechtenstein,LIE,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.00596,91.9796999999999,,,,90.65952,91.82644,91.15397,92.36228,92.11856,,91.53872,91.53953,91.20567,,,
Sri Lanka,LKA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,58.67201,,,,,,,,,,,,,,,,,,,,,,,,84.09345,85.42012,,,,,,88.83284,,
Lower middle income,LMC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.57104,41.70316,42.20109,43.34794,44.9198,46.08324,46.97968,48.10792,50.04565,51.29349,51.26861,53.12022,54.87204,56.22194,57.83105,58.24995,58.89997,59.32591,59.36372,,
Low & middle income,LMY,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.29766,49.60822,50.64146,51.35033,51.97337,52.85626,53.74718,54.44517,55.06946,56.1395,56.95495,57.2958,58.6608,59.85246,60.43823,61.49633,62.32685,62.49762,62.38458,62.34111,,
Lesotho,LSO,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,4.58124,,6.73639,,,,9.77849999999999,9.66095,11.56709,12.09368,12.55639,13.14485,11.71196,11.89388,12.27548,12.68697,,,,,14.9466,16.85973,17.785,16.74055,,18.70167,,14.16977,18.57163,20.47687,22.52679,23.04205,23.54979,24.33138,25.6541,25.71931,26.45907,28.12609,30.09828,32.70169,34.22612,34.63933,34.90321,35.19497,36.93566,36.97094,,,
Late-demographic dividend,LTE,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.36517,70.33488,70.70962,71.10505,70.63941,70.70101,71.26928,72.12138,72.4035,73.33157,74.14521,75.56117,77.25253,78.43377,78.54646,80.1596,82.73482,82.63014,82.31386,82.59523,,
Lithuania,LTU,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08933,85.24298,,89.39312,90.54855,90.9516699999999,92.71941,94.48267,96.39001,97.50945,98.60829,99.64591,99.30088,98.24224,97.24047,96.98128,97.30754,97.04006,97.46028,97.59719,97.50248,97.52441,,,
Luxembourg,LUX,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,44.26315,44.19388,44.37488,44.90214,55.42114,56.31357,57.35547,58.51042,,,,67.68719,68.13755,68.39266,,67.4901,66.99335,60.9687,,,,,,,65.99029,69.3983499999999,69.3520599999999,,83.9704,83.93834,80.66896,79.99208,80.10576,79.72127,82.97076,83.49789,84.15017,85.02776,,86.8174,86.47169,85.81366,85.45173,84.6145499999999,84.14354,84.63978,,,
Latvia,LVA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.85201,,,,,,,,,,,,,,91.0638699999999,89.64194,90.3935,91.40143,90.9881,93.35256,92.92582,92.86996,93.58713,,,
Macao SAR China,MAC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.36861,,56.26475,,,,,,,65.2411599999999,68.82818,71.05576,70.28023,69.99113,69.6324099999999,69.23205,68.83068,68.59447,68.34966,69.81238,72.2995399999999,74.60333,74.90741,75.25981,76.09638,78.02655,82.35477,85.52772,,
St. Martin (French part),MAF,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.90247,42.26667,45.07762,47.23534,,50.93595,53.7813,56.65935,,,,,63.31324,,
Monaco,MCO,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24249,78.03685,78.91573,80.06647,81.07953,81.78983,81.3488799999999,80.55401,83.49852,79.55915,78.62414,77.74841,77.909,77.19155,76.86421,76.40056,76.5936399999999,77.85475,,
Madagascar,MDG,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29953,,21.80847,23.29579,24.93751,,29.93668,30.99367,,31.01515,30.28809,30.14792,29.12006,,
Maldives,MDV,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3915,36.86517,,47.20893,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,22.21684,22.14304,24.2443,25.91077,26.87727,28.81154,30.7533,32.78608,34.69051,35.87527,36.79114,37.38161,38.63363,39.54793,40.53425,41.67195,43.49676,44.76065,45.47952,46.62579,49.19522,49.72218,49.74106,51.35683,53.90238,54.60232,55.15623,56.69674,58.36954,60.00923,61.21662,62.02549,62.60111,63.55867,64.77847,64.77577,65.1487,64.99585,66.68008,68.78984,69.11487,71.76817,72.08336,69.85688,70.55419,69.78566,70.28051,70.38169,,
Mexico,MEX,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,44.94593,45.26192,44.50252,42.96072,43.8634,43.6082,,,45.49579,47.33927,49.48591,,,53.90389,55.09954,,59.18614,61.72132,63.34251,64.71738,65.89091,67.14377,67.8593999999999,67.8165999999999,67.86527,67.84938,68.34979,71.4637599999999,73.26675,75.6056399999999,77.15181,,,
Marshall Islands,MHL,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.65226,,,,,63.00728,,,,,,,,64.4612999999999,63.26476,,,
Middle income,MIC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.45143,52.8108,53.87514,54.61667,55.23803,56.15815,57.09899,57.83079,58.49124,59.71471,60.57206,60.98069,62.52507,63.87804,64.55924,66.10539,67.11027,67.30816,67.38385,67.42291,,
North Macedonia,MKD,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.93037,,,,,,,,,,,,,,
Mali,MLI,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,3.57855,3.61288,4.00769,3.95896,,,,,,,,,,,,,,,,,5.53682,,,,,,,,,,,,,,,,,27.63281,28.71538,30.60415,31.91845,,33.0566,34.95795,31.31882,32.48919,29.30616,,
Malta,MLT,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,50.8217,59.40677,61.16166,62.51752,69.32398,71.7188199999999,68.58223,66.3147199999999,64.19428,67.43461,64.96337,70.68966,73.77134,75.90018,75.78015,73.67048,72.54055,72.6606,74.61691,76.6636,77.12417,79.75993,79.73324,79.78223,80.66874,79.50019,80.66564,80.41417,80.43451,82.54509,81.69519,82.65761,86.72951,88.00366,88.05292,85.84144,,80.1898,,83.60569,,88.72936,87.63021,88.06161,88.78511,89.4810399999999,,,
Myanmar,MMR,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01291,33.40835,36.33186,36.15107,36.82142,41.34154,41.973,44.25548,44.64348,46.59181,46.10497,46.3578,,,,49.37153,,56.41885,59.45179,,
Middle East & North Africa (excluding high income),MNA,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,21.24356,21.19962,23.46611,25.2792,26.31766,28.39271,30.45908,32.60003,34.6236,35.87364,36.71879,37.21993,38.42621,39.24663,40.18211,41.273,43.16521,44.47835,45.15062,46.27172,48.97625,49.50374,49.49902,51.0578,53.63582,54.20519,54.66468,56.21481,57.8925,59.5219,60.66157,61.39708,61.87546,62.77881,63.95829,63.80213,64.10146,63.77988,65.44949,67.58538,67.67522,70.38782,70.5396,67.76722,68.30949,67.39251,67.9396,68.07441,,
Montenegro,MNE,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.04222,89.35964,,
Mongolia,MNG,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,78.88562,,,,,,,,,,,,,,,59.40625,60.71197,57.5212,58.89776,58.16523,62.028,67.90625,71.64124,76.57248,80.70428,82.7402199999999,81.88364,,,,,,,,,,,,,
Northern Mariana Islands,MNP,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.31816,6.36822,6.19919,6.47219,,,,2.7249,3.23428,3.47347,4.31355,,4.07238,6.94298,8.76575,10.32097,11.88958,14.16537,15.49731,16.56253,16.95304,19.35875,19.72856,18.88369,,,,
Mauritania,MRT,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.57437,13.63286,,13.03938,14.15818,14.36886,,,,,,21.75862,21.34491,22.90486,24.12543,26.53044,25.19716,,
Mauritius,MUS,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,42.1666,41.36569,,,,,,,,,,,,,,,,64.4264199999999,66.43443,68.2406699999999,70.41827,73.4870399999999,,79.38137,,,,,,,,,,,85.34866,84.29731,84.53722,,
Malawi,MWI,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18424,28.81559,29.55026,26.54116,25.48772,,23.04681,22.29339,23.58214,23.76447,25.75478,26.14565,27.4562,28.33824,28.73693,30.95021,31.78763,32.55755,31.44752,,,
Malaysia,MYS,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,37.12491,39.6773,41.50493,,,,,,,,,,,,,,,,,,,,,,,,,,76.20425,75.69781,75.30318,75.24836,74.67803,80.30466,80.8737,76.92764,78.59724,74.76768,74.5003399999999,74.42645,74.67073,73.68559,74.85763,75.32418,74.08513,73.38642,73.79656,74.9535999999999,,
North America,NAC,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,87.88338,88.08895,86.87587,85.66425,84.44724,84.42291,86.38039,88.38618,89.5569,89.69374,89.05102,88.7474,88.44138,87.01418,86.87802,87.95824,86.57542,88.90321,89.3757,88.99049,88.67599,88.64136,88.85142,88.90743,88.16168,89.47522,89.56657,89.6673,89.99538,91.4047,92.81592,92.80961,,
Namibia,NAM,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.80806,,,36.02214,39.0349,42.78967,44.57759,50.15213,47.11817,48.23423,49.85488,50.04684,51.12,,,,,,,,,,,,
New Caledonia,NCL,School enrollment secondary (% net),SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
